num_star,2_stars,orbital_period,semi-major_axis,planet_radius,planet_mass,planet_eccen,planet_temp,star_temp,star_radius,star_mass,star_bright,star_age,latitude_gal,longitude_gal,distance,parallax,mass_ratio_sys,radius_ratio_sys,num_planet
1,0,4.6058749,0.05475,14.022,207.54299,0.158,1212.0,5670.0,1.07,1.03,0.029,5.5,-23.142,341.6104,353.891,2.79769,0.0006050006766731587,0.11989814031656572,1
1,0,3.547851,0.0485,15.48,340.382,0.0,1648.0,6351.0,1.4,1.21,0.456,3.2,-36.07191,21.29696,411.211,2.40421,0.0008446294720134292,0.10116474300321274,1
2,0,3.1743516,0.04354,13.171,224.38798,0.096,1414.0,5943.0,1.06,1.09,0.097,2.3,-56.81169,309.55456,342.14,2.89407,0.0006180990938971684,0.11368394776787091,1
1,0,3.37796,0.0478,18.383,279.6904,0.233,1823.0,6050.0,1.87,1.27,0.619,4.3,38.43228,301.5875,773.974,1.26369,0.0006612396007965068,0.08994168977322067,1
1,0,2.8126548,0.04024,14.0,292.4036,0.471,1437.0,5700.0,1.1,1.1,0.057,3.5,-64.93107,40.58713,745.116,1.31348,0.0007981325925316512,0.11644520571194321,1
1,0,2.5495551,0.03727,13.787,378.85336,0.08,1429.0,5659.0,1.02,1.06,-0.018,3.0,-28.57624,342.28699,248.46,3.99633,0.0010731249541914491,0.1236675809709816,1
1,0,2.1061607,0.03166,16.029,299.07803,0.108,1445.0,5380.0,0.98,0.95,-0.14,7.7,-53.76568,312.35473,508.842,1.93638,0.0009452483369902887,0.14964651768166268,1
1,0,1.8209993,0.03199,16.41,388.38826,0.306,2037.0,6300.0,1.43,1.32,0.465,2.13,-30.1993,332.9417,514.555,1.91556,0.0008834402428203605,0.10499262778752684,1
1,0,4.175186,0.0523,12.92,1022.14128,0.105,1203.0,5950.0,1.1,1.1,0.215,0.62,-17.59239,15.35677,856.436,1.13973,0.00278999393215412,0.10746228984273615,1
2,0,4.3315366,0.04913,6.793,31.46517,0.0,1085.0,5326.0,0.88,0.84,-0.256,11.46,39.43782,311.21577,211.896,4.69166,0.00011246977138547729,0.070626096642967,1
1,0,4.375021,0.05036,6.882,23.51942,0.0,1294.0,5732.0,1.1,0.89,0.072,11.89,25.74431,264.16473,343.525,2.88283,7.934537497810994e-05,0.05724113612211379,1
1,0,4.5776348,0.06007,17.598,200.2329,0.275,1645.0,6572.0,1.62,1.38,0.64,2.06,-5.70925,243.75063,878.521,1.1208,0.00043565365991212536,0.0993881394678419,1
1,0,2.516729,0.0362,11.433,420.471,0.013,1315.0,5403.0,0.93,1.0,-0.187,2.1,-17.44828,229.82471,416.459,2.37234,0.0012624699909502262,0.11247694628226662,1
1,0,3.2642736,0.04997,17.71,505.3497,0.312,2101.0,6460.0,2.26,1.56,0.903,2.07,-14.90957,239.1018,1342.29,0.716118,0.0009726406802800014,0.07169624059653495,1
1,0,4.193649,0.0583,14.908,3082.951,0.38,1710.0,6424.0,1.71,1.5,0.653,1.34,-11.43574,237.62132,737.668,1.32725,0.00617106866834255,0.07976447950831306,1
1,0,2.292102,0.03689,15.693,597.5204,0.229,1856.0,6060.0,1.48,1.27,0.425,3.26,-10.30432,245.353,800.377,1.2207,0.0014126482380652644,0.09701313101164467,1
1,0,4.3888497,0.04944,13.227,82.95363,0.173,1003.0,5099.0,0.81,0.84,-0.398,8.6,-31.63293,234.24754,362.273,2.73148,0.00029651121547080375,0.14940412782601944,1
1,0,2.7439004,0.03649,11.96,177.9848,0.279,1161.0,5080.0,0.85,0.86,-0.398,9.7,-27.62676,232.00021,446.035,2.2131,0.0006213974684017913,0.12873555683582563,1
1,0,4.1876244,0.05511,14.415,222.481,0.24,1518.0,6450.0,1.31,1.27,0.425,1.52,-10.52264,232.27915,772.11,1.2665,0.0005259860460881303,0.10067684865711164,1
1,0,4.7423729,0.05367,10.122,54.98459,0.559,1054.0,5495.0,0.85,0.92,-0.23,3.0,-60.47939,309.86547,453.808,2.17475,0.0001794478170590421,0.10895161423848053,1
1,0,3.9228038,0.04269,12.52,117.27927,0.088,853.0,4512.0,0.66,0.67,-0.796,8.1,-23.20563,347.51462,300.67,3.29787,0.0005255710890794894,0.17355880660875347,1
2,0,3.1316666,0.03769,8.967,77.23269,0.162,955.0,4546.0,0.72,0.73,-0.709,11.97,-26.03035,337.02981,263.609,3.76477,0.00031766057472261823,0.11394648567270779,1
1,0,4.1480467,0.04515,8.575,112.19399,0.071,835.0,4405.0,0.7,0.71,-0.785,10.5,-60.44212,309.95254,324.413,3.05372,0.00047445634672388273,0.11207851049774537,1
1,0,4.763387,0.0542,10.223,75.323,0.019,1025.0,5304.0,0.87,0.94,-0.268,3.6,-40.50457,218.87313,246.384,4.02998,0.00024059398821176038,0.10750913561514903,1
1,0,3.3488702,0.04639,15.805,244.09344,0.33,1553.0,5758.0,1.44,1.19,0.31,4.74,-12.80521,239.24083,389.57,2.53834,0.0006158772507953408,0.10041954979687445,1
1,0,1.36665436,0.02498,15.491,711.9392,0.246,1834.0,6010.0,1.05,1.11,0.068,1.2,12.91685,258.64602,555.134,1.77262,0.001925772334506452,0.13498217345932542,1
1,0,3.8537768,0.04753,15.02,189.10885,0.33,1312.0,5644.0,1.1,0.96,0.045,9.0,27.09909,287.81848,585.77,1.67852,0.0005914603507834758,0.12492907069952763,1
1,0,2.5441828,0.03763,11.96,241.5508,0.126,1625.0,5702.0,1.32,1.1,0.212,6.6,17.83244,308.7308,748.585,1.30831,0.0006593269242652772,0.08289789644731196,1
1,0,4.2042001,0.05412,14.022,292.72143,0.092,1367.0,6214.0,1.13,1.2,0.229,0.4,-5.65081,247.00209,609.838,1.61104,0.0007324167839617899,0.11353186737940295,1
1,0,4.324799,0.06043,18.921,191.33366,0.019,1902.0,6536.0,2.2,1.57,0.898,1.894,16.1654,293.75341,564.409,1.74371,0.000365912076138507,0.07868784775984562,1
1,0,2.350621,0.03493,12.767,1000.21101,0.028,1413.0,5587.0,0.96,1.03,-0.094,2.5,-45.29945,213.15118,279.485,3.54953,0.0029156770742579333,0.12167570948339412,1
2,0,4.2180896,0.05798,12.274,327.3649,0.168,1721.0,7175.0,1.43,1.46,0.689,0.31,13.69998,298.83397,403.591,2.3480618,0.0006732312591857958,0.07853013488507643,1
1,0,5.416081,0.06112,12.621,256.17098,0.129,1128.0,5670.0,1.04,1.04,-0.004,4.3,35.90172,276.98925,642.884,1.527,0.0007395739512317748,0.1110316233117774,2
1,0,1422.0,2.504,12.3,4036.441,0.083,176.0,5670.0,1.04,1.04,-0.004,4.3,35.90172,276.98925,642.884,1.527,0.011653336452411338,0.10820766712105714,2
1,0,3.3252725,0.03623,11.187,101.38777,0.0,713.0,3724.0,0.57,0.57,-1.1,8.1,-21.24572,224.11351,169.318,5.87742,0.0005340669845906873,0.1795663869585789,1
1,0,3.560829,0.04708,12.924,210.40346,0.191,1528.0,5688.0,1.46,1.1,0.3,7.55,-58.32068,48.99978,486.474,2.02727,0.0005743084524521229,0.08098980540524803,1
1,0,7.817953,0.07908,13.395,1080.622,0.092,1226.0,5542.0,1.66,1.08,0.369,8.9,-46.47071,222.08862,679.761,1.44214,0.003004243051598607,0.07382796400871891,1
1,0,3.2768837,0.04163,11.825,56.89157,0.298,1237.0,5416.0,0.93,0.9,-0.173,9.55,-36.02854,21.4425,523.067,1.88389,0.00018979747278922965,0.1163334111596084,1
1,0,3.0566527,0.04026,13.529,305.1168,0.136,1398.0,5627.0,1.07,0.93,0.012,10.3,-42.08891,227.5666,623.232,1.5756,0.000985072484471042,0.11568263730871614,1
1,0,4.908897,0.06562,18.82,305.1168,0.151,1793.0,6554.0,2.11,1.56,0.867,1.861,16.52291,260.19288,1080.15,0.897203,0.0005872547503577367,0.0816062508005636,1
2,0,3.105161,0.04497,16.825,260.93843,0.062,1634.0,6277.0,1.31,1.26,0.377,1.78,-20.13798,12.40758,493.32,2.00024,0.0006218025744611235,0.11750870472812372,1
1,0,3.1414391,0.04714,15.816,1694.0339,0.064,1998.0,6626.0,1.84,1.41,0.767,2.17,-15.84807,243.30951,1477.98,0.647617,0.0036073476642098914,0.07864390958439843,1
1,0,1.6091788,0.03032,18.887,460.8535,0.057,2193.0,6594.0,1.44,1.44,0.547,0.51,15.84163,293.85557,960.109,1.0131,0.0009609159760627897,0.12000152084869142,1
1,0,3.5862202,0.05071,13.809,410.0007,0.036,1741.0,6147.0,1.75,1.35,0.592,3.02,-58.18845,300.82877,603.955,1.62712,0.0009118761262499302,0.07219555225485087,1
1,0,2.2252577,0.03211,10.593,183.38791,0.519,1296.0,5137.0,0.88,0.89,-0.318,8.0,-26.54746,335.64057,414.537,2.38362,0.0006186794778698572,0.11013429143809059,1
1,0,3.185315,0.04012,6.311,38.1396,0.17,1084.0,4985.0,0.81,0.85,-0.434,7.8,39.24434,322.30706,240.707,4.12576,0.0001347231486114808,0.07128520833976024,1
1,0,1.8882378,0.03632,15.513,4100.007,0.18,2730.0,7930.0,1.88,1.78,1.079,0.81,-8.84384,243.60243,1458.83,0.657918,0.006915914440659583,0.07549604573823378,1
1,0,3.7955202,0.03745,11.478,117.5971,0.0,587.0,3405.0,0.48,0.49,-1.56,3.2,-55.32527,300.69263,140.225,7.10286,0.0007205855482705903,0.21878182712468047,1
1,0,7.3279474,0.066517,8.097,39.85588,0.013,739.0,4656.1,0.72,0.73,-0.659,12.17,-57.17082,43.77685,127.589,7.809,0.0001639285352727673,0.10289112239231792,1
1,0,3.583893,0.04667,9.785,43.86054,0.376,1324.0,5679.0,1.09,1.06,-0.025,5.1,-21.46173,14.08379,794.637,1.23054,0.00012423762053558724,0.08213354991353217,1
1,0,1.915291,0.0312,13.85,266.02371,0.075,1746.0,5599.0,1.56,1.1,0.312,10.8,-15.82835,18.0176,638.7,1.53764,0.0007261271521184696,0.08122906176838163,1
1,0,9.55237,0.0907,2.44,12.6,0.093,1153.0,6327.0,1.3,1.09,0.395,4.48,61.03534,283.25037,109.353,9.11629,3.470795798912366e-05,0.01717246879839866,2
1,0,21.05704,0.1536,4.35,15.2,0.22,886.0,6327.0,1.3,1.09,0.395,4.48,61.03534,283.25037,109.353,9.11629,4.1869917574180925e-05,0.030614852161079578,2
1,0,10.8985,0.102,10.9,82.95,0.53,890.0,6255.73,1.21,1.22,0.303,3.2,-1.29064,300.12454,38.92,25.6648,0.00020414632940187426,0.0824190092376741,1
1,0,3.795963,0.04527,1.615,3.24,0.045,1099.0,5660.0,0.88,0.87,-0.15,6.7,11.31345,298.93443,64.5978,15.4517,1.1181775628023094e-05,0.016790982787927528,5
1,0,6.203449,0.062,2.071,4.94,0.034,932.0,5660.0,0.88,0.87,-0.15,6.7,11.31345,298.93443,64.5978,15.4517,1.7048756667417925e-05,0.02153196616334236,5
1,0,14.175685,0.1074,2.539,6.98,0.055,708.0,5660.0,0.88,0.87,-0.15,6.7,11.31345,298.93443,64.5978,15.4517,2.4089133914691723e-05,0.026397712259162848,5
1,0,19.590025,0.1367,3.083,9.71,0.058,636.0,5660.0,0.88,0.87,-0.15,6.7,11.31345,298.93443,64.5978,15.4517,3.351081523089637e-05,0.0320536222508858,5
2,0,10.18271,0.113,3.2,10.3,0.2,955.0,6200.0,1.19,1.21,0.281,0.25,-25.24938,302.92213,105.096,9.48625,2.5558588767144916e-05,0.024603068673831944,1
1,0,2.541,0.035,2.05,4.55,0.093,1371.0,5732.0,0.97,1.0,-0.032,4.0,18.51297,300.80214,106.307,9.37852,1.3661437908496732e-05,0.01933607797352224,2
1,0,6.744,0.068,3.23,10.5,0.045,990.0,5732.0,0.97,1.0,-0.032,4.0,18.51297,300.80214,106.307,9.37852,3.1526395173453994e-05,0.030466113099744792,2
1,0,10.70871,0.0925,13.7,365.49,0.029,720.0,5387.0,0.85,0.92,-0.235,0.35,50.89111,353.2136,31.8766,31.3423,0.0011928138894353726,0.1474646428637802,1
1,0,11.57797,0.0964,1.664,4.72,0.0,905.0,5664.0,1.06,0.87,0.016,12.3,7.38103,327.07069,14.682,68.0818,1.6289500297613886e-05,0.014362621599403023,3
1,0,27.59221,0.1721,2.916,11.24,0.0,677.0,5664.0,1.06,0.87,0.016,12.3,7.38103,327.07069,14.682,68.0818,3.879109816635172e-05,0.025169113331646162,3
1,0,107.245,0.425,2.562,8.82,0.0,431.0,5664.0,1.06,0.87,0.016,12.3,7.38103,327.07069,14.682,68.0818,3.0439278098507308e-05,0.022113603688503933,3
1,0,11.53533,0.1097,11.5,131.89945,0.251,1228.0,5521.0,2.34,1.32,0.66,4.51,-50.42274,308.21517,79.5702,12.5386,0.00030002266838825663,0.04496434225445915,1
1,0,2.87589,0.04364,8.295,120.7754,0.0,1626.0,6179.0,1.41,1.42,0.48,2.6,43.28357,61.29711,75.8643,13.1526,0.0002553731044689454,0.053824938172169504,1
1,0,11.6264,0.1053,3.41,11.56,0.14,1120.0,6310.0,1.43,1.15,0.45,3.97,34.38475,40.17116,107.898,9.23914,3.01817911557042e-05,0.02181748085042453,2
1,0,4.75615,0.0522,1.64,7.51,0.09,1001.0,5125.0,0.86,0.9,-0.326,5.1,-68.70904,219.86213,44.8155,22.2848,2.505430981509413e-05,0.017447437799364248,2
1,0,17.1784,0.1268,2.39,8.11,0.05,642.0,5125.0,0.86,0.9,-0.326,5.1,-68.70904,219.86213,44.8155,22.2848,2.7055985699122955e-05,0.025426448988097903,2
1,0,9.6386,0.09094,3.24,10.5547,0.172,900.0,5813.0,1.38,1.08,0.278,6.4,-11.4985,340.05994,15.5981,64.0817,2.9343178407165333e-05,0.021480885774190772,4
1,0,1207.0,2.16,13.3,116.0,0.08,159.0,5390.0,0.95,0.93,-0.149,9.58,21.78318,52.29591,22.0016,45.4222,0.0003745071008828124,0.12808972628313756,4
1,0,75.74,0.341,3.66,13.0,0.12,400.0,5390.0,0.95,0.93,-0.149,9.58,21.78318,52.29591,22.0016,45.4222,4.197062337479794e-05,0.03524875174408146,4
1,0,6.404,0.07,11.1,85.8141,0.11,900.0,5570.0,1.09,1.07,0.041,8.0,1.03031,18.96358,41.5681,24.0282,0.00024080188945743646,0.0931714260644054,1
1,0,225.62,0.81,13.2,915.31,0.31,345.0,6299.0,1.94,1.4,0.662,2.8,-8.4711,3.68683,37.6048,26.5642,0.0019630220929397397,0.06225273884158379,2
1,0,21.21663,0.16278,12.33,1115.5833,0.68,883.0,6040.0,1.55,1.41,0.39,3.37,10.9937,131.99027,78.0863,12.7776,0.00237557041301627,0.07278093663922056,1
1,0,17.471278,0.1334,3.55,19.7,0.28,769.0,5788.0,0.98,1.03,0.012,2.6,-27.69962,343.06161,57.2651,17.434,5.7426720750535706e-05,0.03314274987646781,1
2,0,2.21857567,0.03126,12.666,359.1479,0.0,1209.0,5052.0,0.75,0.79,-0.461,1.4,-3.92282,60.96214,19.7638,50.5685,0.0013649956143599925,0.1545128069621162,1
1,0,24.3556,0.15,14.2,177.9848,0.05,486.0,4976.0,0.74,0.66,-0.47,2.09,-18.69708,41.87586,19.6359,50.8982,0.0008096997315538492,0.17556699934561323,1
1,0,74.72,0.32,4.27,16.9,0.13,355.0,5166.0,0.86,0.8,-0.415,7.81,-29.40279,15.62553,8.79687,113.648,6.342810457516338e-05,0.045427170367856914,2
1,0,525.8,1.18,5.25,24.0,0.32,185.0,5166.0,0.81,0.8,-0.415,7.81,-29.40279,15.62553,8.79687,113.648,9.007541478129713e-05,0.05930079920515627,2
2,0,3.308958,0.05208,17.318,323.23311,0.038,2132.0,6272.0,2.59,1.72,0.971,1.7,-42.95001,20.76224,161.498,6.16554,0.0005642510940755552,0.06117644456071088,1
1,0,18.315,0.1207,1.45,2.7,0.0,660.0,5401.0,0.92,0.7,-0.163,5.76,-56.06514,250.73443,6.00278,166.561,1.1581124757595345e-05,0.01442003906137806,4
1,0,40.114,0.2036,1.35,2.4,0.0,508.0,5401.0,0.92,0.7,-0.163,5.76,-56.06514,250.73443,6.00278,166.561,1.0294333117862528e-05,0.013425553608869231,4
1,0,90.309,0.3499,2.04,4.8,0.0,388.0,5401.0,0.92,0.7,-0.163,5.76,-56.06514,250.73443,6.00278,166.561,2.0588666235725056e-05,0.02028750323118017,4
1,0,3.52474859,0.04707,15.581,232.0159,0.0,1459.0,6091.0,1.19,1.23,0.231,3.1,-28.52705,76.75338,48.3016,20.6745,0.0005663666240746871,0.11979387906467984,1
1,0,1.008035,0.02012,1.745,8.83,0.0,2128.0,5978.0,1.1,1.07,0.139,3.8,-49.93536,328.70205,48.0883,20.7663,2.4777754284076435e-05,0.01451406314052435,2
1,0,4.78503,0.056798,4.71,19.95,0.0,1265.0,5978.0,1.1,1.07,0.139,3.8,-49.93536,328.70205,48.0883,20.7663,5.598144937342298e-05,0.03917549420737518,2
1,0,3.092926,0.03876,1.602,4.74,0.0,1015.0,4699.0,0.78,0.81,-0.577,11.0,-3.20073,109.90724,6.53127,153.081,1.757026609314191e-05,0.018791185119559187,6
1,0,6.76458,0.0653,1.511,4.36,0.062,782.0,4699.0,0.78,0.81,-0.577,11.0,-3.20073,109.90724,6.53127,153.081,1.616167935993644e-05,0.017723770733866374,6
1,0,46.859,0.237,1.61,16.17,0.138,410.0,4699.0,0.78,0.81,-0.577,11.0,-3.20073,109.90724,6.53127,153.081,5.993907230508537e-05,0.018885023746872842,6
1,0,22.717,0.1463,1.31,7.3,0.148,523.0,4699.0,0.78,0.81,-0.577,11.0,-3.20073,109.90724,6.53127,153.081,2.70596925063156e-05,0.015366075222610822,6
1,0,6.03607,0.06356,4.71,16.6,0.0,1073.0,5527.0,1.03,0.92,-0.028,10.0,-55.92883,325.60907,94.1719,10.59,5.417579294817146e-05,0.04183790643506087,1
1,0,14.2767,0.1228,9.17,60.5,0.115,1012.0,5080.0,2.94,1.21,0.712,4.9,-71.20906,45.07267,95.5483,10.438,0.0001501256913021619,0.02853699684199153,1
1,0,4.12688,0.0568,16.141,371.8611,0.091,2061.0,6801.0,1.56,1.43,0.668,1.31,-40.74999,304.65803,196.852,5.05109,0.0007807818839983546,0.09466558021685544,1
1,0,8.7836,0.066,2.83,8.4,0.0,450.0,3703.49,0.48,0.5,-1.658,3.62,-17.42723,180.02116,9.47045,105.563,5.044223227752639e-05,0.053942548419833224,1
1,0,0.959624,0.0186,1.7,5.02,0.0,1669.0,5528.0,0.87,0.94,-0.262,5.0,-58.2406,115.11108,47.2899,21.1175,1.603470149652878e-05,0.017877876410618537,3
1,0,29.83832,0.1841,2.86,9.8,0.05,531.0,5528.0,0.87,0.94,-0.262,5.0,-58.2406,115.11108,47.2899,21.1175,3.130280371832312e-05,0.03007689796139354,3
1,0,3.38773,0.04,14.3,152.5584,0.0,990.0,5000.0,0.84,0.47,-0.33,6.2,3.37645,329.80573,45.2989,22.0467,0.000974592989955393,0.15575536444293087,1
1,0,18.71204,0.1436,9.718,77.55052,0.032,876.0,6089.0,1.28,1.13,0.305,4.3,-2.65449,73.36636,80.6665,12.3678,0.00020605885709455102,0.06946294419751844,1
1,0,4.3123,0.0468,1.83,4.0,0.2,910.0,4956.0,0.72,0.77,-0.639,4.5,-30.34064,268.81455,12.9363,77.2727,1.559747442100383e-05,0.023254384831164855,5
1,0,9.6184,0.0799,2.46,6.6,0.06,696.0,4956.0,0.72,0.77,-0.639,4.5,-30.34064,268.81455,12.9363,77.2727,2.573583279465632e-05,0.03125999272386095,5
1,0,20.432,0.1321,3.04,9.5,0.07,541.0,4956.0,0.72,0.77,-0.639,4.5,-30.34064,268.81455,12.9363,77.2727,3.70440017498841e-05,0.038630234910787514,5
1,0,51.76,0.247,2.13,5.2,0.02,398.0,4956.0,0.72,0.77,-0.639,4.5,-30.34064,268.81455,12.9363,77.2727,2.027671674730498e-05,0.02706657906578204,5
1,0,197.8,0.6,2.56,7.1,0.29,255.0,4956.0,0.72,0.77,-0.639,4.5,-30.34064,268.81455,12.9363,77.2727,2.7685517097281796e-05,0.032530724135400015,5
1,0,149.61,0.554,3.89,14.4,0.19,337.0,5727.0,1.0,1.01,-0.009,3.72,-5.59129,202.35935,24.3358,41.0627,4.2808117915863984e-05,0.03559064537438608,1
1,0,119.27,0.52,13.7,384.5743,0.27,405.0,6136.0,1.32,1.2,0.297,3.5,-0.48127,218.71677,29.9803,33.3264,0.0009622413774090833,0.09495829275319179,1
1,0,14.339156,0.1202,2.45,7.8,0.08,943.0,6203.0,1.19,1.13,0.28,3.0,-33.38439,302.97274,57.5846,17.3368,2.0725316675342703e-05,0.018836724453402582,2
1,0,7.10793,0.0719,2.15,5.27,0.0,886.0,5640.0,0.91,0.99,-0.123,0.414,24.14746,193.28189,22.4035,44.607,1.5983078649745312e-05,0.021616398077609553,2
1,0,20.5453,0.1458,2.67,7.61,0.0,622.0,5640.0,0.91,0.99,-0.123,0.414,24.14746,193.28189,22.4035,44.607,2.3079929511302062e-05,0.026844550170798842,2
2,0,3.50927,0.05,14.2,155.7367,0.03,1260.0,6117.0,1.23,1.29,0.312,5.6,1.08882,262.21007,29.1158,34.3167,0.00036248185656771156,0.10562567440305187,1
1,0,5.39792,0.06,2.4,6.3566,0.06,826.0,5131.0,0.78,0.65,-0.406,0.88,13.94549,124.73557,16.9922,58.8216,2.936273751788684e-05,0.02815158819409616,3
1,0,15.299,0.1134,2.72,7.86,0.098,584.0,5075.0,0.78,0.83,-0.414,0.88,13.94549,124.73557,16.9922,58.8216,2.8433444183975727e-05,0.03190513328664232,3
1,0,24.451,0.1551,2.42,6.44,0.21,499.0,5075.0,0.78,0.83,-0.414,0.88,13.94549,124.73557,16.9922,58.8216,2.3296613300865607e-05,0.028386184762380296,3
2,0,111.4367,0.4565,11.994,1392.0954,0.93,405.0,5561.0,1.04,1.15,-0.002,5.9,44.31146,167.42908,66.4711,15.0153,0.0036345962484097315,0.1055156714999967,1
1,0,58.43,0.26,1.72,3.6,0.11,298.0,4300.0,0.71,0.43,-0.775,5.61,8.15958,271.67876,11.281,88.6158,2.513732505524571e-05,0.0221644194373236,1
1,0,1628.0,2.73,14.3,143.0235,0.059,176.0,5863.0,1.05,1.02,0.072,4.6,23.62895,259.39432,45.683,21.8612,0.0004210098394108775,0.12460429155434469,2
1,0,3.98442,0.049,2.16,7.25,0.075,1311.0,5863.0,1.05,1.02,0.072,4.6,23.62895,259.39432,45.683,21.8612,2.1341397292954385e-05,0.018821347535481436,2
1,0,11.8143,0.1066,7.398,34.9613,0.22,1089.0,5576.0,1.75,1.16,0.425,7.53,50.24653,230.80783,132.345,7.52747,9.049291950555644e-05,0.03867786918541435,1
1,0,55.087,0.262,3.89,42.44,0.197,385.0,5212.0,0.87,0.83,-0.31,5.08,2.95274,287.94231,36.9941,27.0025,0.0001535261286473193,0.04090878778665066,1
1,0,9.4897116,0.0805,2.12,8.3,0.05,751.0,5212.0,0.73,0.85,-0.455,3.9,68.29493,211.16108,21.5618,46.3494,2.9318664419010444e-05,0.0265704715968935,1
2,0,9.1205,0.0906,2.466,12.7132,0.2,690.0,5089.0,0.72,0.81,-0.471,2.0,-56.97306,86.45885,62.4491,15.9843,4.7125381201546776e-05,0.031336236608553295,1
2,0,0.9809734,0.01782,22.754,1021.18779,0.0,1411.0,4590.0,0.72,0.78,-0.678,4.1,-60.79535,317.9426,61.7856,16.156,0.0039309364852071,0.2891422253815984,1
2,0,27000.0,18.0,13.1,1026.5909,0.84,171.0,5794.0,1.53,1.07,0.397,7.7,65.38752,337.84348,31.4607,31.7568,0.0028807040849908134,0.07833685407605517,1
1,0,69000.0,38.0,13.0,3000.0,0.5,1200.0,7204.58,1.49,1.61,0.733,0.03,-35.57552,92.7646,41.2441,24.2175,0.005594746259707896,0.0798258121611116,4
1,0,37000.0,24.0,13.0,3000.0,0.6,1300.0,7204.58,1.49,1.61,0.733,0.03,-35.57552,92.7646,41.2441,24.2175,0.005594746259707896,0.0798258121611116,4
1,0,20815.6,16.4,13.115,3178.3,0.15,1150.0,7400.0,1.49,1.51,0.733,0.03,-35.57552,92.7646,41.2441,24.2175,0.006319794498882929,0.080531963576383,4
1,0,1.6739035,0.0301,3.88,21.8,0.0,1841.0,5945.0,1.24,1.15,0.25,0.75,32.19544,205.23994,188.959,5.26448,5.6917218615428336e-05,0.028628348961899405,1
1,0,14.6762429,0.1124,2.0,4.66,0.1,618.0,4927.0,0.76,0.82,-0.595,0.79,32.44357,206.8287,188.33,5.28182,1.7063066377270107e-05,0.024077016218634877,1
1,0,1.9741954,0.0242,1.79,3.86,0.09,798.0,3712.0,0.48,0.51,-1.434,0.79,32.11222,205.62196,189.289,5.25733,2.2724908565739013e-05,0.03411913839982384,1
1,0,3.313959,0.0475,15.98,266.9772,0.0,1649.0,6061.0,1.81,1.3,0.464,4.25,-11.7431,13.73298,685.2,1.43244,0.0006166174878756235,0.08077639408068421,1
1,0,4.733999,0.0581,5.33,59.4,0.18,1360.0,5599.0,1.76,1.17,0.405,7.8,25.35171,206.69134,477.295,2.06697,0.00015243531732219513,0.027707720823422207,1
1,0,13.86387,0.1027,2.56,16.7,0.079,575.0,4950.0,0.71,0.75,-0.567,8.0,48.1527,324.42967,116.474,8.5568,6.685597452656276e-05,0.03298890334857466,1
1,0,5.3518,0.057,1.82,5.29,0.13,1309.0,5775.0,1.25,0.84,0.279,12.3,-23.55083,170.97857,200.394,4.96259,1.8908688261629437e-05,0.013321331533446307,2
1,0,5.817685,0.0642,12.14,410.0007,0.0,1098.0,5660.0,1.24,1.04,0.009,5.9,-55.40924,134.5097,635.722,1.54414,0.0011836853561898132,0.08957426711274712,1
1,0,11.3909344,0.0983,10.88,587.9855,0.0,722.0,5039.0,0.87,0.89,-0.395,9.9,27.55072,213.24587,475.758,2.07344,0.0019836343744527485,0.11441840902795868,1
1,0,20.272615,0.143,12.06,266.9772,0.137,619.0,5657.0,0.88,0.95,-0.145,10.7,26.5165,212.27401,413.591,2.38911,0.0008437923518298008,0.12538653400768174,1
1,0,9.1751,0.0916,14.572,155.7367,0.29,1586.0,4840.0,3.85,1.08,0.943,8.5,52.65691,285.33405,609.818,1.61184,0.000432964439789211,0.034629378319070134,1
2,0,17.307137,0.11728,2.91,8.8,0.13,425.0,4499.0,0.66,0.74,-0.788,0.688,-17.35063,174.77536,59.2474,16.8497,3.570556982321688e-05,0.040339946264494615,3
1,0,2.35309,0.03385,1.51,3.1,0.048,1157.0,5356.3,0.86,0.94,-0.287,2.8,-62.23886,64.21591,202.585,4.90795,9.901907298653231e-06,0.016064409193317086,6
1,0,3.56004,0.04461,2.299,6.31,0.045,1012.0,5356.3,0.86,0.94,-0.287,2.8,-62.23886,64.21591,202.585,4.90795,2.0155172598226414e-05,0.024458328963864885,6
1,0,5.40479,0.05893,2.39,7.92,0.043,888.0,5356.3,0.86,0.94,-0.287,2.8,-62.23886,64.21591,202.585,4.90795,2.5297776066236643e-05,0.025426448988097903,6
1,0,8.26146,0.0782,3.39,12.97,0.077,757.0,5356.3,0.86,0.94,-0.287,2.8,-62.23886,64.21591,202.585,4.90795,4.142830247210723e-05,0.03606513057307611,6
1,0,12.75758,0.10447,2.904,1.63,0.062,653.0,5356.3,0.86,0.94,-0.287,2.8,-62.23886,64.21591,202.585,4.90795,5.206486740904763e-06,0.030894731322776692,6
1,0,41.96797,0.23109,3.013,4.32,0.059,445.0,5356.3,0.86,0.94,-0.287,2.8,-62.23886,64.21591,202.585,4.90795,1.3798786945219986e-05,0.03205434761553932,6
1,0,28.380619,0.1796,9.11,123.00021,0.12,524.0,5370.0,0.88,0.96,-0.299,1.8,-13.40289,19.45003,153.856,6.47101,0.00038469774076168927,0.09471569857462525,1
1,0,6.569188,0.068,13.563,295.58042,0.0,962.0,5585.0,1.06,0.96,-0.049,9.8,52.97976,295.18424,347.917,2.84731,0.0009244628101642366,0.11706744997157646,1
